UCBzDIK7QdG5VcUFhlvt337Q,771000,2021-10-11T04:30:01+00:00,62672.166666666664,2532.3333333333335,341.5,2.4 days,IN!!!!!,instagram.com/_chikkusdine_,Lifestyle_(sociology);Food;
UCHUu8I_NKRzNeoDL4oaoC3Q,267000,2021-10-10T13:00:24+00:00,48642.333333333336,2461.5,241.5,9.0 days,HR!!!!!,NOT AVAILABLE,Lifestyle_(sociology);Food;
UCXJGzi-yZcka6dMOC2-DYRA,2060000,2021-10-13T08:39:11+00:00,36141.666666666664,1263.6666666666667,62.166666666666664,2.8 days,IN!!!!!,instagram.com/yasminhumakhan,Food;Lifestyle_(sociology);
UCGG2Jjzzb5WotOEwzYmgEgg,4090000,2021-10-14T06:30:00+00:00,60306.333333333336,2130.3333333333335,197.16666666666666,1.2 days,IN!!!!!,instagram.com/chefkunal,Food;Lifestyle_(sociology);
UChZYqTJkeYV2r7WETcytdPQ,764000,2021-10-14T04:30:05+00:00,6323.166666666667,151.0,24.0,0.2 days,IN!!!!!,instagram.com/shecooks_official,Food;Lifestyle_(sociology);
UCTxZFleZP5e1wKZ5BaHHGAw,95500,2021-10-14T12:30:00+00:00,4383.5,365.0,53.166666666666664,0.6 days,IN!!!!!,instagram.com/paramporulfoundation,Religion;Society;
UCe0K4yVkiHa7DORscY7fk5A,NOT AVAILABLE,2021-10-13T10:35:12+00:00,13261.0,729.5,84.5,2.6 days,GB!!!!!,instagram.com/fempirebeauty,Lifestyle_(sociology);
UCVs0UIyC1eCWuVc39lL8gEQ,46700,2021-10-13T14:51:27+00:00,3528.3333333333335,362.1666666666667,7.833333333333333,0.8 days,GB!!!!!,NOT AVAILABLE,Entertainment;Boxing;Sport;Lifestyle_(sociology);
UCd03Ksc7VNypelv_TM3SjSg,406000,2021-10-13T16:00:48+00:00,94614.83333333333,3411.5,682.3333333333334,1.4 days,GB!!!!!,NOT AVAILABLE,Food;Lifestyle_(sociology);
UCymE80p2pHiTP4Xye327CVA,1610000,2021-10-13T14:00:06+00:00,382421.1666666667,48400.166666666664,913.3333333333334,1.0 days,BR!!!!!,NOT AVAILABLE,Entertainment;Lifestyle_(sociology);
UC9MTrx6ciOur_pGYYM9k8gQ,6860,2021-10-14T01:33:10+00:00,171.33333333333334!!!!!,21.0,7.833333333333333,0.2 days,US,NOT AVAILABLE,Lifestyle_(sociology);Hobby;Food;
